id,name,state_id,in_state_tuition,out_state_tuition,acceptance_rate,designation,size,midpoint_ACT,midpoint_SAT,school_site
182458,New England School of Hair Design,29,,,,3,41,,,www.neshd.org
182500,Southern New Hampshire University,29,29604,29604,0.8421,2,28035,,,www.snhu.edu
182564,New Hampshire Institute for Therapeutic Arts,29,,,,3,37,,,www.nhita.com
182634,University of New Hampshire-Main Campus,29,16552,29532,0.8002,1,12591,25,1104,www.unh.edu
182652,Keene State College,29,12864,20784,0.7859,1,4662,,965,www.keene.edu
182661,University of New Hampshire at Manchester,29,13768,26748,0.7008,1,718,,1010,manchester.unh.edu
182670,Plymouth State University,29,12677,20587,0.752,1,3644,,,www.plymouth.edu
182704,NHTI-Concord's Community College,29,7104,15264,,1,3822,,,www.nhti.edu
182722,White Mountains Community College,29,7344,15504,,1,560,,,www.wmcc.edu
182795,River Valley Community College,29,6855,15015,,1,880,,,www.rivervalley.edu
182829,Lakes Region Community College,29,6642,14802,,1,1049,,,www.lrcc.edu
182865,Nashua Community College,29,6912,15072,,1,1951,,,www.nashuacc.edu
182892,Great Bay Community College,29,7104,15264,,1,1857,,,www.greatbay.edu
182917,Paul Mitchell the School-Portsmouth,29,,,,3,49,,,portsmouth.paulmitchell.edu/
182953,Rivier University,29,28900,28900,0.6256,2,1433,20,962,www.rivier.edu
182980,Saint Anselm College,29,36546,36546,0.7609,2,1950,,,www.anselm.edu
182999,St Joseph School of Nursing,29,16634,16634,0.3333,2,135,,,www.sjson.edu
183026,Granite State College,29,7065,7785,,1,1800,,,www.granite.edu
183035,Thomas More College of Liberal Arts,29,20400,20400,0.76,2,93,,,www.thomasmorecollege.edu
183044,Eastwick College-Hackensack,30,15322,15322,0.276,3,375,,,www.eastwickcollege.edu
183062,Atlantic Cape Community College,30,4152,7362,,1,6359,,,www.atlantic.edu
183071,Fortis Institute-Wayne,30,,,,3,564,,,fortisinstitute.edu
183080,Bergen Community College,30,4218,7878,,1,14530,,,www.bergen.edu
183099,Berkeley College-Woodland Park,30,23700,23700,,3,3622,,,www.BerkeleyCollege.edu
183105,Beth Medrash Govoha,30,,,,2,2703,,,
183114,Bloomfield College,30,26750,26750,0.634,2,1933,15,810,www.bloomfield.edu/
183123,Brookdale Community College,30,3534,6984,,1,12077,,,www.brookdalecc.edu
183132,Rowan College at Burlington County,30,3885,6315,,1,8668,,,www.rcbc.edu
183141,Caldwell University,30,30050,30050,0.6393,2,1596,20,950,www.caldwell.edu
183150,Camden County College,30,4320,4440,,1,11034,,,www.camdencc.edu
183202,Centenary College,30,30942,30942,0.8191,2,1612,19,926,www.centenarycollege.edu
183211,Adult and Continuing Education-BCTS,30,,,,1,90,,,bcts.bergen.org/index.php/adult-ed-homepage
183239,Branford Hall Career Institute-Parsippany,30,,,,3,119,,,
183248,Lincoln Technical Institute-Edison,30,,,,3,537,,,www.lincolnedu.com/campus/edison-nj
183257,American Institute-Clifton,30,,,,3,665,,,www.americaninstitute.com
183275,Empire Beauty School-Ocean,30,,,,3,89,,,www.empire.edu
183488,Cooper Health System Center for Allied Health Education,30,,,,2,40,,,www.cooperhealth.edu/allied-health
183655,County College of Morris,30,4330,10870,,1,7250,,,WWW.CCM.EDU
183725,Cumberland County College,30,4290,14460,,1,3760,,,www.cccnj.edu
183743,Divers Academy International,30,,,,3,211,,,www.diversacademy.edu
183789,Drake College of Business-Elizabeth,30,,,,3,849,,,www.drakecollege.edu
183804,Drew University,30,45364,45364,0.7017,2,1356,25,1118,www.drew.edu
183822,duCret School of Arts,30,9150,9150,0.8889,2,41,,,WWW.DUCRET.EDU
183859,Lincoln Technical Institute-South Plainfield,30,,,,3,321,,,www.lincolnedu.com/campus/south-plainfield-nj
183877,Essex County College,30,3552,6156,,1,10251,,,www.essex.edu
183910,Empire Beauty School-Union,30,,,,3,117,,,www.empire.edu
183938,Fairleigh Dickinson University-Metropolitan Campus,30,35880,35880,0.8011,2,3870,21,944,www.fdu.edu
183974,Felician University,30,30605,30605,0.8416,2,1629,17,870,www.felician.edu
183983,Fairleigh Dickinson University-College at Florham,30,38236,38236,0.8075,2,2359,24,1031,www.fdu.edu
184047,Hohokus School of Trade and Technical Sciences,30,,,,3,183,,,www.hohokus.edu
184056,Georgian Court University,30,30998,30998,0.6806,2,1423,,945,georgian.edu/
184092,Rowan University,30,12616,20570,0.4357,1,11690,25,1103,www.rowan.edu
184144,Rowan College at Gloucester County,30,4145,8195,,1,6310,,,www.rcgc.edu
184153,Empire Beauty School-Cherry Hill,30,,,,3,111,,,www.empire.edu
184180,Harris School of Business-Cherry Hill Campus,30,,,,3,389,,,www.harrisschool.edu
184205,Eastwick College-Ramsey,30,17039,17039,0.3103,3,865,,,www.eastwickcollege.edu
184278,Holy Name Medical Center School of Nursing,30,20904,20904,0,2,147,,,www.schoolofnursing.info
184320,Hudson County Community College,30,4683,11643,,1,8707,,,www.hccc.edu
184348,New Jersey City University,30,10852,19424,0.7659,1,6163,,890,www.njcu.edu
184357,Joe Kubert School of Cartoon and Graphic Art,30,19950,19950,0.9577,3,99,,,kubertschool.edu
184427,Kean University,30,11244,17653,0.7036,1,11938,19,907,www.kean.edu
184481,Harris School of Business-Voorhees Campus,30,,,,3,443,,,www.harrisschool.edu
184506,Lincoln Technical Institute-Union,30,,,,3,1211,,,www.lincolnedu.com/campus/union-nj
184603,Rizzieri Aveda School for Beauty and Wellness,30,,,,3,253,,,www.rizzierischools.com
184612,Mercer County Community College,30,3528,6732,,1,7132,,,www.mccc.edu
184694,Middlesex County College,30,3374,6698,,1,11033,,,www.middlesexcc.edu
184746,Monmouth University,30,32310,32310,0.7419,2,4584,24,1055,www.monmouth.edu
184773,Montclair State University,30,11540,20254,0.6683,1,15676,,975,www.montclair.edu
184782,HackensackUMC Mountainside School of Nursing,30,,,,3,110,,,www.mhson.com
184791,JFK Muhlenberg Harold B & Dorothy A Snyder Schools-School of Nursing,30,16920,21870,0.6667,2,395,,,www.jfkmuhlenbergschools.org
184816,Eastwick College-Nutley,30,15413,15413,0.4614,3,321,,,www.eastwickcollege.edu
184870,Empire Beauty School-Jersey City,30,,,,3,58,,,www.empire.edu
184959,New Brunswick Theological Seminary,30,,,,2,,,,www.nbts.edu
184968,Robert Fiance Beauty Schools-West New York,30,,,,3,255,,,www.robertfiance.com
184995,New Jersey Institute of Technology,30,15648,29288,0.6339,1,6748,26,1168,www.njit.edu/
185129,Ocean County College,30,3306,5970,,1,8086,,,www.ocean.edu/
185174,P B Cosmetology Education Center,30,,,,3,171,,,pbbeautyschool.com/
185262,Parisian Beauty School,30,,,,3,369,,,www.parisianbeautyacademy.com
185332,Passaic County Community College,30,4283,7538,,1,8479,,,www.pccc.edu
185396,Pennco Tech-Blackwood,30,,,,3,601,,,www.penncotech.edu
185466,Princeton Theological Seminary,30,,,,2,,,,www.ptsem.edu
185509,Princeton University,30,41820,41820,0.0744,2,5258,33,1491,www.princeton.edu
185536,Rabbinical College of America,30,10700,10700,0.8537,2,206,,,www.rca.edu/
185572,Ramapo College of New Jersey,30,13388,22038,0.5332,1,5447,23,1082,www.ramapo.edu
185590,Robert Fiance Beauty Schools-Perth Amboy,30,,,,3,233,,,www.robertfiance.com
185624,Rider University,30,36830,36830,0.7091,2,4188,22,1026,www.rider.edu
185679,Roman Academy of Beauty Culture,30,,,,3,46,,,ROMANACADEMY.NET
185721,Rutgers University-Camden,30,13683,27978,0.6038,1,4801,,1025,www.rutgers.edu
185730,Rutgers University-New Brunswick,30,13813,28591,0.605,1,34094,,1215,www.rutgers.edu/
185758,Rutgers University-Newark,30,13297,28075,0.6275,1,6841,,1035,www.rutgers.edu
185767,St Francis Medical Center-School of Radiologic Technology,30,,,,2,14,,,www.stfrancismedical.org/Education/School-of-Radiologic-Technology.aspx
185828,Saint Francis Medical Center School of Nursing,30,13965,13965,,2,52,,,www.stfrancismedical.org/Education/School-of-Nursing.aspx
185873,Saint Peter's University,30,33232,33232,0.569,2,2409,19,899,www.saintpeters.edu
185970,Salem Community College,30,3984,4794,,1,1064,,,www.salemcc.edu
186016,Seton Hall University,30,36926,36926,0.7554,2,5609,25,1133,www.shu.edu
186034,Atlantic Beauty & Spa Academy LLC,30,,,,3,131,,,www.shorebeautyschool.com
186052,College of Saint Elizabeth,30,31095,31095,0.5759,2,862,,843,www.cse.edu
186122,Raritan Valley Community College,30,3856,4456,,1,6579,,,www.raritanval.edu
186131,Stevens Institute of Technology,30,45366,45366,0.4378,2,2842,31,1346,www.stevens.edu
186186,Stockton University,30,12568,19089,0.6475,1,7676,21,1078,www.stockton.edu
186201,Talmudical Academy-New Jersey,30,11500,11500,1,2,69,,,
186274,Teterboro School of Aeronautics,30,,,,3,160,,,www.teterboroschool.com
186283,Thomas Edison State University,30,5871,8647,,1,20143,,,www.tesc.edu
186335,The College of New Jersey,30,15024,25637,0.4897,1,6407,27,1213,www.tcnj.edu
186371,Sanford-Brown Institute-Iselin,30,,,,3,521,,,www.sanfordbrown.edu/iselin
186380,Union County College,30,4200,8400,,1,11234,,,www.ucc.edu
186399,William Paterson University of New Jersey,30,12244,19920,0.7458,1,9508,,980,www.wpunj.edu
186405,Olympian Academy of Cosmetology,31,,,,3,986,,,www.olympianuniversity.com
186423,Central New Mexico Community College,31,1376,6656,,1,22767,,,www.cnm.edu
186432,Navajo Technical University,31,3400,3400,,1,2031,,,www.navajotech.edu
186469,De Wolff College Hair Styling and Cosmetology,31,,,,3,80,,,www.dewolffcollege.net
186584,New Mexico State University-Dona Ana,31,1608,5160,,1,6212,,,dacc.nmsu.edu/
186593,Clovis Community College,31,1176,2376,,1,2028,,,www.clovis.edu
186618,Eastern New Mexico University-Main Campus,31,4858,10633,0.6306,1,3731,20,935,www.enmu.edu
186645,Eastern New Mexico University-Roswell Campus,31,1680,4176,,1,1847,,,www.roswell.enmu.edu
186867,Institute of American Indian and Alaska Native Culture,31,3800,3800,1,1,235,,,www.iaia.edu
186876,New Mexico Highlands University,31,4500,7104,,1,2140,,,www.nmhu.edu
186900,New Mexico Junior College,31,1248,1896,,1,1885,,,www.nmjc.edu
187000,New Mexico Military Institute,31,4536,9647,0.3989,1,459,20,945,www.nmmi.edu
187046,University of New Mexico-Gallup Campus,31,1704,4104,,1,1984,,,www.gallup.unm.edu
187134,New Mexico Institute of Mining and Technology,31,6256,18184,0.3639,1,1525,26,1193,www.nmt.edu
187161,University of New Mexico-Los Alamos Campus,31,1770,4884,,1,640,,,losalamos.unm.edu
187198,University of New Mexico-Main Campus,31,6846,20664,0.4538,1,20261,23,1060,www.unm.edu
187444,New Mexico State University-Alamogordo,31,1968,5280,,1,1073,,,nmsua.edu
187505,New Mexico State University-Carlsbad,31,1060,3700,,1,742,,,carlsbad.nmsu.edu
187532,New Mexico State University-Grants,31,1896,3936,,1,403,,,grants.nmsu.edu/
187596,New Mexico State University-Main Campus,31,5950,19112,0.696,1,12171,21,984,www.nmsu.edu/
187602,University of New Mexico-Valencia County Campus,31,1561,4182,,1,1732,,,vc.unm.edu/
187620,Northern New Mexico College,31,4060,11523,,1,925,,,nnmc.edu
187639,San Juan College,31,1312,3520,,1,5925,,,www.sanjuancollege.edu
187648,Santa Fe Community College,31,1494,3249,,1,3729,,,www.sfcc.edu
187666,Santa Fe University of Art and Design,31,30136,30136,1,3,839,,,www.santafeuniversity.edu
187745,University of the Southwest,31,14616,14616,,2,366,,,www.usw.edu
187897,Southwestern Indian Polytechnic Institute,31,1095,1095,,1,475,,,www.sipi.edu
187903,University of New Mexico-Taos Campus,31,1800,4560,,1,910,,,taos.unm.edu/index.html
187912,Mesalands Community College,31,1560,2544,,1,744,,,www.mesalands.edu
187958,Vogue College of Cosmetology-Santa Fe,31,,,,3,72,,,voguebeautycollege.com
187967,Western New Mexico University,31,5346,13184,,1,2105,,,www.wnmu.edu
187976,Vaughn College of Aeronautics and Technology,32,21642,21642,0.7478,2,1605,,,www.vaughn.edu
187985,Adelphi University,32,32340,32340,0.7242,2,5036,22,1092,www.adelphi.edu/
187994,Adirondack Community College,32,4302,8172,,1,3535,,,WWW.SUNYACC.EDU
188003,Globe Institute of Technology,32,11120,11120,,3,490,,,www.globe.edu/index.asp
188021,Bryant & Stratton College-Albany,32,16424,16424,,3,480,,,www.bryantstratton.edu/
188030,Albany College of Pharmacy and Health Sciences,32,30131,30131,0.674,2,1076,26,1165,www.acphs.edu
188049,Albany Law School,32,,,,2,,,,www.albanylaw.edu
188058,Albany Medical College,32,,,,2,,,,www.amc.edu
188100,Alfred University,32,26026,26026,0.6944,2,1842,24,1064,www.alfred.edu
188137,Allen School-Brooklyn,32,,,,3,476,,,www.allenschool.edu
188146,The Ailey School,32,11520,11520,0.5333,2,96,,,www.theaileyschool.edu
188182,American Academy of Dramatic Arts-New York,32,30650,30650,0.6341,2,253,,,www.aada.edu
188207,American Academy McAllister Institute of Funeral Service,32,14498,14498,,2,424,,,www.funeraleducation.org
188216,Joffrey Ballet School,32,14599,14599,0.6983,3,262,,,www.joffreyballetschool.com
188225,American Musical and Dramatic Academy,32,32620,32620,0.2308,2,1735,,,www.amda.edu
188261,Apex Technical School,32,,,,3,1259,,,www.apextechnical.com
188289,Arnot Ogden Medical Center,32,,,0.7143,2,70,,,www.aomc.org
188304,Associated Beth Rivkah Schools,32,7000,7000,0.9744,2,147,,,dhl.bethrivkah.edu/
188340,Austin's School of Spa Technology,32,,,,3,283,,,www.austin.edu
188429,Bank Street College of Education,32,,,,2,,,,www.bankstreet.edu
188438,Bard College,32,48240,48240,0.4461,2,2021,,,www.bard.edu
188465,Barnard College,32,46040,46040,0.2377,2,2556,30,1343,www.barnard.edu
188517,Berk Trade and Business School,32,,,,3,243,,,www.berktradeschool.com
188526,Berkeley College-New York,32,23700,23700,,3,4388,,,www.BerkeleyCollege.edu
188535,Beth Hatalmud Rabbinical College,32,7600,7600,1,2,29,,,
188580,Beth Hamedrash Shaarei Yosher Institute,32,8100,8100,1,2,42,,,
188641,Phillips Beth Israel School of Nursing,32,22280,22280,0.1818,2,278,,,www.pbisn.edu
188650,Hair Design Institute at Fifth Avenue-Brooklyn,32,,,,3,129,,,hairdesigninstitute.edu
188669,Boricua College,32,10625,10625,,2,1104,,,boricuacollege.edu
188678,Bramson ORT College,32,11330,11330,,2,560,,,bramsonort.edu
188687,Briarcliffe College,32,14677,14677,,3,1719,,,www.briarcliffe.edu
188696,Brittany Beauty School,32,,,,3,140,,,https://www.BrittanyBeautySchool.com
188854,American Beauty School,32,,,,3,201,,,www.americanbeautyschool.com
188890,Brooklyn Law School,32,,,,2,,,,www.brooklaw.edu
188915,SUNY Broome Community College,32,4695,8803,,1,5556,,,WWW.SUNYBROOME.EDU
188942,Bryant & Stratton College-Amherst,32,15653,15653,,3,340,,,www.bryantstratton.edu
188988,Bryant & Stratton College-Syracuse North,32,15949,15949,,3,466,,,www.bryantstratton.edu/
189015,Bryant & Stratton College-Syracuse,32,16329,16329,,3,503,,,www.bryantstratton.edu
189088,Bryant & Stratton College-Buffalo,32,16059,16059,,3,671,,,www.bryantstratton.edu
189097,Bryant & Stratton College-Greece,32,16419,16419,,3,401,,,www.bryantstratton.edu
189219,Business Informatics Center Inc,32,14120,14120,,3,24,,,www.thecollegeforbusiness.com
189228,Canisius College,32,34000,34000,0.8023,2,2736,24,1085,WWW.Canisius.edu
189264,Capri Cosmetology Learning Centers,32,,,,3,223,,,Caprinow.com
189273,St Paul's School of Nursing-Queens,32,21697,21697,,3,504,,,stpaulsschoolofnursing.com
189282,Cayuga County Community College,32,4596,8796,,1,2720,,,www.cayuga-cc.edu/
189404,Cazenovia College,32,30560,30560,0.762,2,1067,,,www.cazenovia.edu
189413,Central Yeshiva Tomchei Tmimim Lubavitz,32,6700,6700,1,2,613,,,
189422,Cheryl Fells School of Business,32,,,,3,72,,,www.cherylfell.edu
189459,Christ the King Seminary,32,,,,2,,,,www.cks.edu
189468,Christine Valmy International School for Esthetics  Skin Care & Makeup,32,,,,3,278,,,www.christinevalmy.com
189477,Circle in the Square Theater School,32,15540,15540,0.8723,2,69,,,www.circlesquare.org
189501,Clarkson University,32,42530,42530,0.6214,2,3130,27,1195,www.clarkson.edu
189547,Clinton Community College,32,4530,9270,,1,1220,,,www.clinton.edu
189556,Cochran School of Nursing,32,,,,2,93,,,www.cochranschoolofnursing.us
189565,Colgate Rochester Crozer Divinity School,32,,,,2,,,,www.crcds.edu
189574,Colgate University,32,48175,48175,0.2624,2,2865,31,1369,www.colgate.edu
189583,Metropolitan College of New York,32,17800,17800,0.5259,2,897,,,www.mcny.edu
189592,Columbia University in the City of New York,32,51008,51008,0.0695,2,8100,33,1470,www.columbia.edu
189653,Columbia-Greene Community College,32,4410,8490,,1,1462,,,www.sunycgcc.edu
189705,Empire Beauty School-Queens,32,,,,3,131,,,www.empire.edu
189714,Concordia College-New York,32,28775,28775,0.7477,2,886,20,872,www.concordia-ny.edu
189811,Continental School of Beauty Culture-Buffalo,32,,,,3,125,,,www.continentalnow.com
189839,Continental School of Beauty Culture-Batavia,32,,,,3,41,,,www.continentalnow.com
189848,Continental School of Beauty Culture-Rochester,32,,,,3,317,,,www.continentalnow.com
189857,Cooper Union for the Advancement of Science and Art,32,41400,41400,0.1506,2,852,32,1388,www.cooper.edu
189954,Cornell University,32,47286,47286,0.1419,2,14195,32,1422,www.cornell.edu
189981,Weill Cornell Medical College,32,,,,2,,,,www.med.cornell.edu
189990,Corning Community College,32,4700,8850,,1,2807,,,www.corning-cc.edu/
190008,Pomeroy College of Nursing at Crouse Hospital,32,10287,16550,0.2542,2,345,,,www.crouse.org/nursing
190044,Culinary Institute of America,32,28240,28240,0.6369,2,2778,,,www.ciachef.edu
190053,CUNY Bernard M Baruch College,32,6561,13371,0.279,1,14420,,1235,www.baruch.cuny.edu
190071,CUNY Borough of Manhattan Community College,32,4818,7518,,1,25849,,,www.bmcc.cuny.edu/
190080,CUNY Bronx Community College,32,4854,7554,,1,10685,,,www.bcc.cuny.edu
190099,CUNY Brooklyn College,32,6536,13346,0.3533,1,12925,,1085,www.brooklyn.cuny.edu
190114,College of Staten Island CUNY,32,6458,13268,0.9427,1,12944,,1005,www.csi.cuny.edu
